Country Name,Asylum-seekers by country or territory of asylum,Asylum-seekers by country or territory of origin,"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)","Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",GDP per person employed (constant 2021 PPP $),"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total",Net migration,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Refugees under the mandate of the UNHCR by country or territory of asylum,Refugees under the mandate of the UNHCR by country or territory of origin,"Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)","Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)","Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)"
Jordan,-0.4103267185530225,-0.3892471321611555,-0.9987344999530179,-0.8957487943389101,-0.978133924736375,-0.5169456671401518,0.1624067331274994,0.3845130595128388,-1.1712237386625128,-1.1208210906248637,-1.2381999591271764,0.6292404681881617,0.0618005865389693,0.17036594249729822,1.1729466977180438,1.1284612141194792,1.6746292887726304,-0.9224816029161531,0.2969509494841943,-0.15806130581397232,-0.9464890635041353,0.25770642380946984,-0.3324091566281146,0.04594902571235564,-0.6423043848360482,0.5834524573140036,-0.08417350368768652,-0.8355965837081785,-0.9102122676941325,0.348491229129318,0.3532777512173994,-1.4991552810251645,-0.17683774403629013,-2.7547573157503034,-0.3531708780899842,0.0645733221635917,-2.615754638558705,-0.09100069423991498,-0.37009911844743926,-1.3760238299910874,-1.1634880207066631,-1.1341309267986481,1.6380609744076142,1.3869343715542723,-1.1514290826089544,2.7147594626099547,0.9432957803394293,-0.8249924065129454,3.1997884768476497,1.117767569836173,1.5491893536569945,-1.3419560430687973,-1.1763054553507237,-1.1699547977611033,1.376025828223262,1.1634870761279672,1.1341298170142071
Kazakhstan,-0.41441139665359217,-0.39133298963546403,-0.9682983224657898,-0.8609078824062948,-0.9456658906540072,-0.2419248344258297,-0.7324468740657284,-0.6456704909947721,0.04546504456421287,0.030054564873825827,0.04866723522431768,-0.18031344702854019,-0.18081300665978028,0.0931092715591051,0.02067255992370956,0.01733180944191075,-0.13184533100139909,1.2382054285416662,0.824709843915118,-1.5010547845320485,0.9014982246042074,0.821412923666616,0.8502084052753456,0.06554443450060846,0.8643128476051956,-1.2990048067778577,0.692950124589868,-1.4137467245002655,1.230052560275504,-1.7289588201199892,0.8010926476962219,1.0132454053142033,1.0339717265331785,1.070262951921208,-0.3352753888454814,0.11989426917044066,0.9618822462209584,-0.43348650456597615,-0.36906601288900165,-0.3363344744966012,-0.4773458197402553,-0.4007357665443508,-0.47387497009605783,-0.6195962991042027,-0.3798169917951374,0.13672583466785915,-1.0382098274602054,-0.8260859820051405,-0.40497549864664617,-0.5660842024922366,-0.43637856314918766,-0.32008035583076794,-0.3583702883952923,-0.326479527206893,0.3363358442419765,0.477343989678247,0.4007343147223249
Kenya,-0.2507461668877862,-0.3592053667194907,1.7885970686482642,2.4687031133579356,2.3280410293297913,1.377426068916729,-0.2876182721836681,0.20650750179998958,1.3528522936649399,1.5578905644935777,1.0014428622264542,-1.4640858728444002,-1.4596401917413975,-1.0926809139786775,-1.0417355965222175,-1.2036231051264936,-0.7227222466545797,1.5550428085485033,0.9030950516825996,1.2514784930748308,1.0566683426580306,0.6464270342283277,0.8294007694645494,-0.9286167192019025,0.9892563995941156,0.5880279056275066,0.6810720067296239,1.4099582088464566,1.1375658958394685,0.7673198697255477,-1.6574888055808676,1.1040334479061948,0.9209706160837817,0.9269260442406945,-0.31518030486867954,0.13949257456383746,1.2917436533369249,-0.16145602282680924,-0.3653513906972664,1.099467593295747,0.5537253922258771,0.8853637524034522,0.364805886857482,0.11312620424202914,-1.1526890024883298,-0.5516114247655743,-0.5384629950557583,-0.3422520187692632,-0.48615856700671145,-0.4245187998523525,-0.9725510534187425,1.0060750616823768,0.5925244355763756,0.8569829711837891,-1.0994670914852411,-0.5537257779898486,-0.8853646932873982
Kiribati,-6.323392495176274e-17,-0.39950034065499684,2.297982846551314e-16,1.2251652977355274e-16,0.0,0.0,2.622657653725301e-16,0.0,0.0,0.0,1.785045110128885e-16,4.915101716118498e-16,0.0,0.0,-4.1748277311938417e-16,0.0,-5.153403397265218e-16,1.5580530869955902e-16,2.534788663534033e-16,0.0,0.0,0.0,-1.8284477803226773e-16,0.0,-1.7011302178834308e-16,1.4730428316342713e-16,0.0,2.8965999168446584e-16,2.6566484418231326e-16,2.3852375051535937e-16,-2.2162169812133392e-16,0.0,0.0,8.370569947834251e-16,0.0,0.12974883649124858,0.0,-8.931224957386792e-17,-0.3714145555494205,2.4687800772312486e-16,0.0,0.0,0.0,4.074639160276335e-16,0.0,-1.382900575408892e-16,1.723339840827961e-16,0.0,-1.3400285035780183e-16,0.0,0.0,2.4712898591218532e-16,3.261974338168179e-16,-2.8857063405358233e-16,-2.468781569595943e-16,0.0,0.0
"Korea, Dem. People's Rep.",-6.323392495176274e-17,-0.39780727452325293,0.7959971118067095,-0.4155790509738199,0.5364572205659008,-0.03851085517210859,0.969028128176636,0.5025200132446164,1.226370787198861,1.162636141508749,1.1863562381852635,0.7719333475935248,2.039252718540522,0.11940012452884027,-1.835832842954087,-1.7292905515594426,-1.7914866979904198,1.8095662675077673,1.242903636822162,1.5483494259008153,2.643426475793607,1.8851117080298778,2.272917938841059,0.0,2.5721396998848833,1.7606788667545779,2.0811270039936685,1.6743003678820694,1.6489262335523291,1.1157317977356236,-1.657090395919193,1.4045719545918085,1.3854240421281456,0.9687734747070353,-0.3172554598408642,0.12609542948745728,1.0827158704399198,-8.931224957386792e-17,-0.3708783788288343,0.6620959340132944,0.804043527293676,0.7496217199836713,-0.2157220744223876,-0.35515762126860906,-0.12621045329363004,-1.0070604844997315,-0.4088564730135194,-0.826614687006879,-0.38405354636510486,-0.45037432547012524,-0.3636877845158588,0.6654092475723578,0.6447959223059002,0.6891513353624303,-0.6620951678138992,-0.8040438315992459,-0.7496224376865545
"Korea, Rep.",-0.4099443231563734,-0.39519318041584023,-0.3630160381676211,-0.8260567892425336,-0.5513884813096227,0.7104672788547156,1.0112871306101545,0.9347892754424221,-1.0261293429804297,-0.8701758606789104,-1.1239936930434822,0.7330186801176274,0.3039432688273463,0.8694594259167332,0.9504630700760364,0.8081310425027711,1.0472931893067174,0.6719410545959508,0.6869260675949449,0.7384842883628131,0.09863653971090772,-0.5761921640692378,-0.3209498789352124,0.729662257464631,0.08224663989011789,-0.5500844943365734,-0.3945228237203823,0.5572158825598863,0.5009670034422012,0.5867213270639455,0.5930241156701821,0.6310507527183656,0.5907124389585344,0.00913392047945476,-0.29493605529962924,0.13713349485174686,0.008604818570141613,-0.4366173921913422,-0.3710752512728748,-0.6211397954007137,-0.5911339540744667,-0.6061041688802118,-0.5844938651570086,-0.14291226146409833,-1.1533907608242344,-0.5999638101200767,-0.3127884807980002,-0.2480495314888258,-0.406596213260005,-0.11698310900597397,-0.2316543127062062,-0.67052003197623,-0.7420434292322607,-0.7063538912276419,0.6211413373094217,0.5911331957509426,0.6061031689985019
Kosovo,-6.323392495176274e-17,0.0,2.297982846551314e-16,1.2251652977355274e-16,0.0,0.0,2.622657653725301e-16,0.0,0.0,0.0,1.785045110128885e-16,4.915101716118498e-16,0.0,0.0,-4.1748277311938417e-16,0.0,-5.153403397265218e-16,1.5580530869955902e-16,2.534788663534033e-16,0.0,0.0,0.0,-1.8284477803226773e-16,0.0,-1.7011302178834308e-16,1.4730428316342713e-16,0.0,2.8965999168446584e-16,2.6566484418231326e-16,2.3852375051535937e-16,-2.2162169812133392e-16,0.0,0.0,8.370569947834251e-16,0.0,0.08849528763334243,0.0,-8.931224957386792e-17,7.369443386440552e-17,2.4687800772312486e-16,0.0,0.0,0.0,4.074639160276335e-16,0.0,-1.382900575408892e-16,1.723339840827961e-16,0.0,-1.3400285035780183e-16,0.0,0.0,2.4712898591218532e-16,3.261974338168179e-16,-2.8857063405358233e-16,-2.468781569595943e-16,0.0,0.0
Kuwait,-0.3895991498937485,-0.39874184702797555,-1.0173558902719602,-0.9537728412066667,-1.017248844095731,-0.9998790573625431,-1.3235029904099005,-1.2493516614761986,-1.223057469926987,-1.1647097688918147,-1.2686334482603845,0.607133105919705,-1.3004671375904688,0.7603732271893419,1.2460720980680808,1.5351695930471878,1.3282449482598968,0.5398184110002366,-1.679285063873711,1.0813536501784453,-0.19493278464748695,0.20426133342547514,-0.0025528430381269664,2.093965097674231,-1.1913985636093907,0.15720693168351163,-0.11105555989771283,0.44232258873808233,0.27506293993420633,0.9952234944457253,-1.6572515264322096,0.9139979700596442,0.7636607242381421,-1.4975688197282429,-0.35408008007525943,0.25611001221067753,-0.769744970454128,-0.4366411749691874,-0.3708416630675663,-1.5290052870937119,-1.878881620008256,-1.704213082142756,0.3931875347902631,0.06642102480219748,0.4032317316906428,-0.510101358093313,-0.8490259915867957,-0.8269315655746962,-0.3706458163818636,-0.47162193563126514,-0.3908664163500017,-1.461957922745544,-1.653039079498599,-1.5548484878420323,1.52900737780238,1.8788848986281346,1.7042118537022373
Kyrgyz Republic,-0.4112740162401759,-0.3937168267489595,0.06886122668163304,-0.19358522476508272,-0.0009043227834575277,-0.8436416977329773,-0.9307546431245028,-0.9454019496835243,-0.22022423262479485,-0.24340965144021284,-0.20399281821461107,0.6471344764246462,0.4223048386082594,0.7315888504591517,-0.00403766332495981,0.13645851061565997,-0.1895152009383587,0.71421173505915,0.8042948520254539,0.8072893086103097,-1.2090499647089528,1.1020566988768492,0.7835636586929406,-0.881120832312306,0.41672314714189373,0.977143465740457,0.6240481100847675,0.617847374760374,0.5290817810244149,0.6835606980972316,0.6865955591460999,-1.498378007958763,0.6389651134357123,0.1858679471574997,-0.3518675361442758,0.11122979687217509,-0.03282793494015661,-0.43648773769276666,-0.36978133720336104,-0.38050132419949295,-0.20185131694448485,-0.28994539145508585,0.2201795829149361,0.007731542724327499,-1.1528220526236923,-0.45277793268876154,-0.44864794907911903,-0.2514938637477083,-0.3792650713710901,-0.5843452007833367,-0.4565615116414061,-0.32300616299879875,-0.05498608225077378,-0.18303385361937832,0.38050272064349894,0.201850685301121,0.28994445737820396
Lao PDR,-6.323392495176274e-17,-0.39692688013474603,1.199496857828601,2.3829132732573566,1.8424217706968407,-0.8970792984136355,-1.2585187784038692,-1.203911362182432,2.4745243392997596,2.200693257204758,2.5710394217999135,-2.0484719573002557,-1.2653652265745712,-2.1208730142623886,-2.1728050282462843,-1.9118358898622538,-2.3082382687410754,1.0306208406945263,0.5475397492493032,0.8200794915454546,1.671392790139944,1.0542710373635764,1.3486869849165914,-0.8737501699625831,1.4323571101655999,0.8581413188963403,-1.3998442975619492,0.8557951284585453,0.7181810447884212,0.3850764485176549,0.357724831538846,0.6523231166941109,0.5495587720270394,0.7159636221824902,-0.35172010900744133,0.09114859261153826,1.0277526088017068,-8.931224957386792e-17,-0.36611862350169433,1.4961434023396367,1.7544002505992065,1.6509039773011005,0.42081065315691196,1.1186875975533206,0.820149198536211,-0.8865809371428339,-0.8746062262003955,-0.6834131290115786,-0.873509359599473,-0.8626120953033258,-0.8258049358496429,1.5592128446504594,1.9313125498706045,1.7746922171111208,-1.4961431403175909,-1.7543965577130978,-1.650904507412395
Late-demographic dividend,-0.06884762934539458,1.5459951790674558,0.17567988748646673,-0.023684239329448083,0.16290448847260633,-0.12615850905739262,0.09428214068779997,-0.021863674968929693,0.22245012731256764,0.09522679634388395,0.31575551886751935,0.9205200235393941,1.617859643902452,0.5467520854051328,-0.6644737256986124,-0.5270212247825723,-0.8174909917493468,-1.3918564011151204,-1.6796162915767812,-1.5011062278381158,-1.208356259549627,-1.3298818252871798,-1.3482031743044285,-0.533983193738706,-1.190012396309609,-1.298654537672997,-1.3998378118101964,-1.4139786322613035,-1.4722124566709818,-1.7289262989224803,-1.6573093674061963,-1.4981367383029551,-1.6144108553399132,0.4129956551609343,2.68510197478599,-0.007356179326364761,0.5123614914298852,0.10733463082073291,0.5718260120329198,-0.10479773214711004,-0.001777564773955671,-0.05213703309458731,-1.2587403563069746,-1.3598329908967628,-1.1528876757815223,-1.0067815549463848,-1.0381945839757336,-0.8262534016478109,-0.999642476426797,-1.0273476183245591,-0.9721068803719564,-0.0962503335693158,-0.016417050342418096,-0.04938640256837382,0.10479894099175413,0.0017771139397185017,0.052136187939788886
Latin America & Caribbean,0.18089132788433143,1.3795870951106057,-0.4773120885596076,-0.43734859143037175,-0.4650686961757863,0.2059279152217139,0.2281050635911988,0.230520153405389,-0.6024137464210345,-0.8264094530036232,-0.41678948246544206,0.26908002236013856,0.25320170290110056,0.23745283501533349,0.6264755298838389,0.7769024863764684,0.44454750744691474,-1.3923241891155693,-1.679604678851611,-1.5013199472448362,-1.2089441991479477,-1.329758056646965,-1.3484192659184875,-0.2053101442177978,-1.1904272506545375,-1.2985033823745038,-1.3999546717732265,-1.4143452609400726,-1.4726305636696309,-1.728892965120348,-1.6573171387459433,-1.498290582894706,-1.614619804369332,-0.0037039858580167895,0.3290732981545517,-1.0479940024579188,-0.20376495653030352,-0.15505461965453424,-0.07851583609465701,-0.32240011439072486,-0.253380139464927,-0.28554213896457575,-1.2582792183676978,-1.3598558213744596,-1.152593563924055,-1.0061261544563127,-1.038042946189605,-0.8258681646460169,-0.999141623966512,-1.027270077151514,-0.9718349636202686,-0.33685897732827946,-0.2861366792185615,-0.3094313575695079,0.3224015107977386,0.25337945998712164,0.2855412222540684
Latin America & Caribbean (excluding high income),0.0380405748224924,1.343423202536555,-0.4304146530537616,-0.39192805643224954,-0.41659069806571936,0.23691461285084509,0.26167980258184836,0.2635932144369499,-0.5701223888225719,-0.802810505315348,-0.37830159730334734,0.2693502572275514,0.3068802381222984,0.21524246053699125,0.5866539745212568,0.7385381998432459,0.4036834844890299,-1.3923062854858033,-1.6795868449026943,-1.5013022539067278,-1.2088943533753542,-1.3297058692895039,-1.348367029142816,-0.2398015179766446,-1.1903723820441394,-1.2984573002538193,-1.399903514149505,-1.4143250451805238,-1.4726159109768489,-1.7288790860770131,-1.6573075677672762,-1.4982742337789294,-1.6146078791602134,0.010855102847647917,0.256689908132601,-0.9734296675311364,-0.18531312366944253,-0.3384658680241149,-0.08432705486086858,-0.295062290873471,-0.22069632422597785,-0.2554643108702105,-1.2582707607954577,-1.3598966583492174,-1.1526024380171433,-1.0061144421247175,-1.0380708574743442,-0.8258770386418121,-0.9991486791400935,-1.0273011202443332,-0.9718543602974077,-0.31161948813144436,-0.2590221326774955,-0.2832155802461366,0.2950637530671026,0.22069565170693378,0.25546338397000773
Latin America & the Caribbean (IDA & IBRD countries),0.18084787386198495,1.3491796273844843,-0.4642747555698808,-0.4251831827197952,-0.4518817291921593,0.22172118022307494,0.25100589113240707,0.25209119711613637,-0.602117221096531,-0.8246279433221527,-0.41768202345733924,0.28474290235998173,0.2651308116734274,0.25273715095047516,0.6194589699264446,0.7719139368304678,0.4357246615677566,-1.3923148196419544,-1.6795927740454897,-1.5013091882634415,-1.208939991921573,-1.329742974073067,-1.3484090361788565,-0.21811866752925246,-1.1904177125587414,-1.2984865773363892,-1.3999409435857821,-1.4143327108873929,-1.4726237891382206,-1.7288797390132313,-1.657310708296907,-1.4982778844650144,-1.614613021769131,-0.001122458464167654,0.3120132692873035,-0.9830902836675609,-0.20006943400099128,-0.15539601759457047,-0.08329458233279766,-0.298317441520412,-0.22583299796381853,-0.2596636601481092,-1.2582650561384994,-1.3598550092993282,-1.152584065617628,-1.0061068790208147,-1.0380343508473981,-0.8258545122605611,-0.999126474410922,-1.027267423174916,-0.9718268181080022,-0.31383546407337964,-0.26244433494292707,-0.2861100660983918,0.2983188603042764,0.2258323266318997,0.25966274925740435
Latvia,-0.41506320698878946,-0.39847095644689656,-0.9372599878651819,-0.7389469551529054,-0.878660959700636,0.04120431932282337,0.21050104832832214,0.012816072560991276,-0.9228877260279678,-0.907523842702433,-0.859627301183616,0.6088618604636772,0.47564165996326363,0.9977766354935345,0.8762472209905025,0.8006633541337085,0.5807781082872705,0.6048304605880143,0.1666573152395805,0.40536166233811977,0.11483274731921922,0.012388438485839292,0.029412510526284453,0.2518272440336576,0.4850399620579911,0.5780671951397037,0.43966935578045074,0.7475900097448713,1.1109116261836036,0.46732762723211485,0.6792548306702874,0.625741510461524,-1.614448502537472,1.0639653978959636,-0.35499077580668215,0.0842059318481039,0.6178100025262071,-0.43678080289073035,-0.37093598459220306,-1.170161085917444,-1.2065076783440454,-1.2157121577735919,-0.22886992023534633,0.7234296161548412,0.264421499004757,1.1402659080631896,2.9167635099738125,2.189159974896458,1.1560673494021587,2.087648441689652,1.715155910182648,-1.174172530403114,-1.2263426899813157,-1.2097007574649574,1.1701556081009794,1.206506719765914,1.2157110310089507
Least developed countries: UN classification,0.2615593749683486,2.7170009829558994,1.6075196526905065,1.0104578259108528,1.46849986507288,-0.6064918099555033,-0.7743145620484448,-0.756711162140098,1.5191132015396918,1.5364766824178409,1.4167095256459423,-1.052408011491805,-0.3660947413959148,-1.2157923305438214,-1.4210138662038547,-1.4722271731514214,-1.2407137822369219,-1.3921288054079393,-1.6795416444937432,-1.5011943494429862,-1.2084836063214166,-1.3297289456443764,-1.3481854053118756,-0.9838072569720336,-1.1902258185719867,-1.2986166156277485,-1.399924125548695,-1.4142476031878815,-1.472638415181484,-1.7288836569251997,-1.6573943051462197,-1.498239699360682,-1.6146672150872277,0.09805362151469611,0.4556876850090247,-2.912619578785836,0.13668035015655022,1.0363259912150267,3.3662106936505873,1.4474320314388653,1.2800521048827433,1.36606034387999,-1.2580145337337911,-1.3596870294285401,-1.152358706137321,-1.0067889114707032,-1.038415707080992,-0.8263732993690182,-0.999765605536039,-1.0276373548668185,-0.9723355462447537,1.4905141478780066,1.3867568834877784,1.4418579580837592,-1.4474318506579225,-1.2800521760746446,-1.3660609467391491
Lebanon,-0.4104570806200619,-0.3757296921653117,-0.9814697039608891,-0.9398708691633673,-0.9965017274128892,0.523584070285059,1.687376208110065,1.841388363451845,-1.1470721814447569,-1.095959411039323,-1.196585097670626,0.5209609911119913,-0.8147404736355598,0.43311733381559986,1.1892344097494156,1.3359074777442073,1.440737277694019,-0.5420883061845055,0.5366006580319747,0.09485300433430013,-0.3690681393523329,0.3939891222608858,0.016545953116710043,0.15028846355179462,-0.24760059653572114,0.46096811086845996,0.031749781895749195,-0.5327974178008184,-0.5898133413513726,0.4662130237740472,-1.657694406897099,0.0677047543190923,-0.0063586787725721265,-1.8116480187866282,-0.3536777729430575,0.12656777318820026,-2.052356375708661,-0.3981468310607419,-0.36114743603208005,-1.054957984565489,-0.3520652275410869,-0.5489480392976317,0.4740973551777014,0.15983138368186078,0.4972592358887385,0.5653590872286829,-0.09241949668232204,0.26722257444000186,0.4929003971541483,0.08815446058189896,0.25691777908152164,-1.091956784953878,-0.6106414099563616,-0.750367159071448,1.054959788715032,0.3520645470151882,0.548947051312312
Lesotho,-6.323392495176274e-17,-0.3994326180097271,-0.8771997351668749,-0.7231489023019686,-0.8289386935689466,1.1692978706935142,0.5883173720127802,0.7200912176726992,0.2175805716383979,-0.41569202215827095,0.8214494568310463,0.9049364411630884,2.6512503717979223,-0.0415571462939952,-0.6518676108716631,-0.27962915103886066,-1.158265915152935,0.7185801336480521,0.5714036902807365,0.6790407574323052,0.3627914612193689,0.8807000051429688,0.6193140117613424,-1.0007207953772286,0.8488819448520729,-1.298667924211766,0.8683086540529467,-1.4139931519045472,0.7960991426591276,0.7437820672875317,0.6626544281005038,0.8900355900070991,0.748811109420361,0.6972511025974625,-0.35564497034384696,0.1227428447288319,0.5505756302922852,-8.931224957386792e-17,-0.3714310143389544,-0.2403733668784493,0.03675577762009865,-0.10679682228895347,1.4264944362538987,1.7686400107172129,1.7101247990997221,1.7531856104657013,1.675648423165823,1.9480567167746803,1.2839564661653833,0.3970554597117243,0.8696431476500678,-0.32084786793824543,-0.05510355057112341,-0.1862242950460787,0.2403639595115719,-0.03676830870751473,0.10680166885618421
Liberia,-0.41090900245246537,-0.369770099381573,-0.23347506916469013,0.2594160158719118,0.008853744911605801,-0.7200582551332182,-0.8467894207460668,-0.8764312884611366,0.9057209326724117,0.8739626105292264,0.8598388210122948,-1.633670255693113,-1.410996979968653,-1.4061541440764567,-0.4199027980284582,-0.5179270633240785,-0.31094181397203696,1.609647790909779,1.1335824003891144,1.4005303538461433,-1.2079230221344002,1.3968946868192964,1.4857459773224877,-1.089525263622443,1.3882153762293947,1.1823907887594522,1.199154425581327,1.4406919658909585,1.1948543192504988,0.9782749653921679,0.8729160408330103,1.2288006409419725,1.0596584736429198,0.780624906625815,-0.3533983073135734,0.1316962647099542,0.9398510296262799,-0.43148491529506705,-0.3261085722054377,1.657739673286437,1.2622240130622888,1.5144447819075393,-0.1266580611990278,-0.3491094685353935,-0.05992877000644786,-0.6630651935229649,-0.6189933632837576,-0.44127657121213615,-1.000306704064062,-0.814655641847259,-0.7215129669476213,1.7088232598314868,1.3803820415442674,1.6026512286702277,-1.657739508948495,-1.2622241682669952,-1.5144477570455044
Libya,-0.3867572568322883,-0.3908860201766836,-0.6599808231651967,-0.6353638080691127,-0.6887689657337681,0.6048152054561025,0.1134686930560858,0.32589821221595994,-0.7779764091004935,-0.8391196107400714,-0.7545096410095095,0.341360555809532,-1.1788240426968482,0.5870076466433547,0.8116579662949873,1.1702668571873451,0.7007990771174384,-0.31630205755027385,0.13840380257316823,0.00027499497953868603,-1.023708401714085,-0.683995155945408,-0.8975827428416466,0.6865121983214094,-0.6790579895753039,-0.32305317846213916,-0.6111421836453618,-0.07330386364584196,-0.16944264745003979,0.31141427292124535,-1.6578150263359546,0.21137284978922616,0.1356557668635285,-0.7920446333272252,-0.3523181351207845,0.14552749100852555,-0.8808677428899414,-0.4299068129070793,-0.3700484760181041,-0.8822592733995529,-0.8717528059288675,-0.8595487804893577,1.3399588549176462,1.5936915927675317,1.5706655413632886,2.8531263515174925,-1.0362088846637636,-0.8238919423562323,3.9645447678148344,2.4869157828301085,2.9771128569431156,-0.9246559499425715,-0.8800791396774951,-0.8905337172286497,0.8822609731536252,0.8717480601462717,0.8595453767483691
Liechtenstein,-0.41511535181560527,0.0,2.297982846551314e-16,1.2251652977355274e-16,0.0,0.0,2.622657653725301e-16,0.0,0.0,0.0,1.785045110128885e-16,4.915101716118498e-16,0.0,0.0,-4.1748277311938417e-16,0.0,-5.153403397265218e-16,1.5580530869955902e-16,2.534788663534033e-16,0.0,0.0,0.0,-1.8284477803226773e-16,0.0,-1.7011302178834308e-16,1.4730428316342713e-16,0.0,2.8965999168446584e-16,2.6566484418231326e-16,2.3852375051535937e-16,-2.2162169812133392e-16,0.0,0.0,8.370569947834251e-16,0.0,0.13032805125277416,0.0,-0.43674551231715353,7.369443386440552e-17,2.4687800772312486e-16,0.0,0.0,0.0,4.074639160276335e-16,0.0,-1.382900575408892e-16,1.723339840827961e-16,0.0,-1.3400285035780183e-16,0.0,0.0,2.4712898591218532e-16,3.261974338168179e-16,-2.8857063405358233e-16,-2.468781569595943e-16,0.0,0.0
Lithuania,-0.41493284492175003,-0.3980104424590622,-0.9025745196862465,-0.7832397902751275,-0.8662487245050975,-0.8685354589434022,-1.1026699059776053,-1.1102833489992499,-0.9117507486469704,-0.8874493199718418,-0.8591781781767157,0.9555388119234156,0.8656442457451028,1.3004467993232756,0.7153146871962799,0.6765704456355176,0.37992873464772325,0.599048756573291,0.10833872066057419,0.37419522259555277,-0.16238363193788027,-0.36483075196993864,-1.3495889254391862,0.3928415087485109,-1.1911839337801882,0.02127967514873804,-0.09341700142103444,0.6545129061567293,0.9969189825320826,0.30062884534170875,0.5255259650378143,0.5005141830968199,0.7714799209551262,1.1242467560413936,-0.35393484257654906,0.08766406827169977,0.7780405135370889,-0.4362054131041524,-0.37112019642890975,-1.2294894190314847,-1.2656524174022195,-1.2778966569055057,-0.5940386955308392,0.16789558732614826,-0.17091205365010176,0.5925763104313745,2.198432625380059,1.5467920086148645,-0.9989394102811557,1.9664773315337538,1.4057376400708677,-1.1711442463906083,-1.0806956445418696,-1.1466024239833357,1.229486248759207,1.2656588531689856,1.277895517197873
Low & middle income,4.278623016766927,5.868961883630041,0.5680505459898525,0.31965521650112205,0.47453111080721255,-0.09973306505726223,-0.06247738741766875,-0.05649647275631198,0.5862179966669336,0.541068970312021,0.5815759548864231,0.32202352114623967,0.9540771989464452,-0.025860584767106985,-0.8575998734528396,-0.806118304630291,-0.8223937464027636,-1.3923575747106296,-1.6796007280130894,-1.5013205563487886,-1.2089757649415531,-1.329993847125711,-1.3485577741666352,-0.6838925293012057,-1.1906158115989347,-1.2987199811181827,-1.4001565550365023,-1.4144587712150831,-1.4727696272880153,-1.7289017337455546,-1.65734351475517,-1.4983344948242623,-1.6146888337688858,-0.2878339970195873,5.85628512511308,-5.670788816734047,-0.2599636259014948,5.730503169903135,5.81794236808278,0.501461672836599,0.6900017720184717,0.5993002200747497,-1.2578867777934295,-1.3597905102729404,-1.1523362148079939,-1.0066871242436968,-1.038131388070487,-0.8261750720704227,-0.9993999812195429,-1.0271587785278604,-0.9719067754623111,0.5088122759981961,0.6923417516608689,0.6019175534819062,-0.5014607897327044,-0.6900020421675334,-0.5993009335751809
